,Energy_Delta,temp,pressure,humidity,wind_speed,clouds_all,SunlightTime/daylength,weather_type,hour,month
473,426,0.0,1030,94,3.1,100,0.67,4,12,1
474,386,0.0,1030,94,3.1,100,0.7,4,12,1
475,342,0.0,1030,94,3.1,100,0.73,4,12,1
476,340,0.0,1029,92,2.9,100,0.76,4,13,1
477,319,0.0,1029,92,2.9,100,0.79,4,13,1
478,252,0.0,1029,92,2.9,100,0.82,4,13,1
479,227,0.0,1029,92,2.9,100,0.85,4,13,1
480,149,0.1,1029,92,2.8,100,0.88,4,14,1
481,105,0.1,1029,92,2.8,100,0.91,4,14,1
482,66,0.1,1029,92,2.8,100,0.94,4,14,1
483,32,0.1,1029,92,2.8,100,0.97,4,14,1
484,12,0.0,1029,93,2.3,98,1.0,4,15,1
485,35,-3.0,1025,96,1.1,87,0.09,4,7,1
486,88,-3.0,1025,96,1.1,87,0.12,4,7,1
487,114,-3.2,1024,95,1.5,86,0.15,4,8,1
488,130,-3.2,1024,95,1.5,86,0.18,4,8,1
489,155,-3.2,1024,95,1.5,86,0.21,4,8,1
490,155,-3.2,1024,95,1.5,86,0.24,4,8,1
491,172,-3.2,1025,93,1.4,87,0.26,4,9,1
492,201,-3.2,1025,93,1.4,87,0.29,4,9,1
493,219,-3.2,1025,93,1.4,87,0.32,4,9,1
494,237,-3.2,1025,93,1.4,87,0.35,4,9,1
495,215,-3.0,1025,96,1.5,100,0.38,4,10,1
496,223,-3.0,1025,96,1.5,100,0.41,4,10,1
497,215,-3.0,1025,96,1.5,100,0.44,4,10,1
498,239,-3.0,1025,96,1.5,100,0.47,4,10,1
499,206,-2.9,1025,94,2.1,100,0.5,4,11,1
500,237,-2.9,1025,94,2.1,100,0.53,4,11,1
501,243,-2.9,1025,94,2.1,100,0.56,4,11,1
502,208,-2.9,1025,94,2.1,100,0.59,4,11,1
503,226,-2.4,1024,93,2.4,100,0.62,4,12,1
504,186,-2.4,1024,93,2.4,100,0.65,4,12,1
505,150,-2.4,1024,93,2.4,100,0.68,4,12,1
506,153,-2.4,1024,93,2.4,100,0.71,4,12,1
507,152,-2.9,1024,94,2.4,100,0.74,4,13,1
508,121,-2.9,1024,94,2.4,100,0.76,4,13,1
509,94,-2.9,1024,94,2.4,100,0.79,4,13,1
510,63,-2.9,1024,94,2.4,100,0.82,4,13,1
511,50,-3.0,1024,94,2.4,100,0.85,4,14,1
512,33,-3.0,1024,94,2.4,100,0.88,4,14,1
513,26,-3.0,1024,94,2.4,100,0.91,4,14,1
514,20,-3.0,1024,94,2.4,100,0.94,4,14,1
515,6,-3.0,1024,93,2.3,100,0.97,4,15,1
516,31,-0.2,1026,98,2.9,98,0.09,4,7,1
517,62,-0.2,1026,98,2.9,98,0.12,4,7,1
518,64,-0.2,1026,98,3.0,95,0.15,4,8,1
519,77,-0.2,1026,98,3.0,95,0.18,4,8,1
520,184,-0.2,1026,98,3.0,95,0.21,4,8,1
521,216,-0.2,1026,98,3.0,95,0.24,4,8,1
522,214,-0.0,1027,98,3.1,100,0.26,4,9,1
523,184,-0.0,1027,98,3.1,100,0.29,4,9,1
524,220,-0.0,1027,98,3.1,100,0.32,4,9,1
525,204,-0.0,1027,98,3.1,100,0.35,4,9,1
526,189,0.1,1027,97,3.1,100,0.38,4,10,1
527,181,0.1,1027,97,3.1,100,0.41,4,10,1
528,154,0.1,1027,97,3.1,100,0.44,4,10,1
529,149,0.1,1027,97,3.1,100,0.47,4,10,1
530,162,0.1,1027,95,3.1,100,0.5,4,11,1
531,169,0.1,1027,95,3.1,100,0.53,4,11,1
532,215,0.1,1027,95,3.1,100,0.56,4,11,1
533,400,0.1,1027,95,3.1,100,0.59,4,11,1
534,297,0.2,1027,93,3.3,100,0.62,4,12,1
535,234,0.2,1027,93,3.3,100,0.65,4,12,1
536,209,0.2,1027,93,3.3,100,0.68,4,12,1
537,204,0.2,1027,93,3.3,100,0.71,4,12,1
538,144,0.1,1027,93,3.2,100,0.74,4,13,1
539,126,0.1,1027,93,3.2,100,0.76,4,13,1
540,103,0.1,1027,93,3.2,100,0.79,4,13,1
541,80,0.1,1027,93,3.2,100,0.82,4,13,1
542,61,0.1,1028,93,2.9,92,0.85,4,14,1
543,47,0.1,1028,93,2.9,92,0.88,4,14,1
544,22,0.1,1028,93,2.9,92,0.91,4,14,1
545,12,0.1,1028,93,2.9,92,0.94,4,14,1
546,5,0.2,1028,94,2.6,84,0.97,3,15,1
547,37,0.6,1031,99,3.1,100,0.12,4,7,1
548,55,0.8,1031,99,3.1,100,0.15,4,8,1
549,78,0.8,1031,99,3.1,100,0.18,4,8,1
550,116,0.8,1031,99,3.1,100,0.21,4,8,1
551,166,0.8,1031,99,3.1,100,0.24,4,8,1
552,147,0.8,1031,99,3.0,100,0.26,4,9,1
553,178,0.8,1031,99,3.0,100,0.29,4,9,1
554,194,0.8,1031,99,3.0,100,0.32,4,9,1
555,250,0.8,1031,99,3.0,100,0.35,4,9,1
556,266,1.0,1032,100,2.6,100,0.38,4,10,1
557,277,1.0,1032,100,2.6,100,0.41,4,10,1
558,288,1.0,1032,100,2.6,100,0.44,4,10,1
559,314,1.0,1032,100,2.6,100,0.47,4,10,1
560,332,1.2,1032,98,2.8,100,0.5,4,11,1
561,319,1.2,1032,98,2.8,100,0.53,4,11,1
562,319,1.2,1032,98,2.8,100,0.56,4,11,1
563,324,1.2,1032,98,2.8,100,0.59,4,11,1
564,307,1.2,1032,98,2.8,100,0.62,4,12,1
565,258,1.2,1032,98,2.8,100,0.65,4,12,1
566,191,1.2,1032,98,2.8,100,0.68,4,12,1
567,184,1.2,1032,98,2.8,100,0.71,4,12,1
568,177,1.8,1032,98,2.7,100,0.74,4,13,1
569,148,1.8,1032,98,2.7,100,0.76,4,13,1
570,106,1.8,1032,98,2.7,100,0.79,4,13,1
571,90,1.8,1032,98,2.7,100,0.82,4,13,1
572,84,1.2,1032,98,2.3,100,0.85,4,14,1
573,72,1.2,1032,98,2.3,100,0.88,4,14,1
574,47,1.2,1032,98,2.3,100,0.91,4,14,1
575,20,1.2,1032,98,2.3,100,0.94,4,14,1
576,5,0.9,1032,97,1.7,99,0.97,4,15,1
577,30,0.0,1033,99,2.0,100,0.03,4,7,1
578,53,0.0,1033,99,2.0,100,0.06,4,7,1
579,91,0.0,1033,99,2.0,100,0.09,4,7,1
580,149,0.0,1033,99,2.0,100,0.12,4,7,1
581,205,0.1,1034,99,2.2,100,0.15,4,8,1
582,259,0.1,1034,99,2.2,100,0.18,4,8,1
583,287,0.1,1034,99,2.2,100,0.21,4,8,1
584,369,0.1,1034,99,2.2,100,0.24,4,8,1
585,551,0.1,1034,98,2.1,99,0.26,4,9,1
586,753,0.1,1034,98,2.1,99,0.29,4,9,1
587,987,0.1,1034,98,2.1,99,0.32,4,9,1
588,1325,0.1,1034,98,2.1,99,0.35,4,9,1
589,1900,0.3,1034,93,2.1,93,0.38,4,10,1
590,2227,0.3,1034,93,2.1,93,0.41,4,10,1
591,1788,0.3,1034,93,2.1,93,0.44,4,10,1
592,1529,0.3,1034,93,2.1,93,0.47,4,10,1
593,1921,0.6,1033,87,2.2,90,0.5,4,11,1
594,1218,0.6,1033,87,2.2,90,0.53,4,11,1
595,933,0.6,1033,87,2.2,90,0.56,4,11,1
596,1728,0.6,1033,87,2.2,90,0.59,4,11,1
597,2171,0.7,1033,82,2.5,94,0.62,4,12,1
598,1684,0.7,1033,82,2.5,94,0.65,4,12,1
599,1510,0.7,1033,82,2.5,94,0.68,4,12,1
600,1309,0.7,1033,82,2.5,94,0.71,4,12,1
601,1324,1.0,1032,78,2.8,80,0.74,3,13,1
602,1070,1.0,1032,78,2.8,80,0.76,3,13,1
603,703,1.0,1032,78,2.8,80,0.79,3,13,1
604,430,1.0,1032,78,2.8,80,0.82,3,13,1
605,241,0.9,1032,76,2.9,62,0.85,3,14,1
606,150,0.9,1032,76,2.9,62,0.88,3,14,1
607,103,0.9,1032,76,2.9,62,0.91,3,14,1
608,79,0.9,1032,76,2.9,62,0.94,3,14,1
609,55,0.7,1032,81,2.1,75,0.97,3,15,1
610,15,0.7,1032,81,2.1,75,1.0,3,15,1
611,40,-4.9,1027,95,2.2,0,0.06,1,7,1
612,91,-4.9,1027,95,2.2,0,0.09,1,7,1
613,181,-4.9,1027,95,2.2,0,0.11,1,7,1
614,553,-4.9,1027,95,2.2,0,0.14,1,7,1
615,1438,-3.8,1027,94,2.9,0,0.17,1,8,1
616,1841,-3.8,1027,94,2.9,0,0.2,1,8,1
617,2147,-3.8,1027,94,2.9,0,0.23,1,8,1
618,2423,-3.8,1027,94,2.9,0,0.26,1,8,1
619,2702,-2.0,1027,87,2.9,0,0.29,1,9,1
620,2862,-2.0,1027,87,2.9,0,0.31,1,9,1
621,3084,-2.0,1027,87,2.9,0,0.34,1,9,1
622,3288,-2.0,1027,87,2.9,0,0.37,1,9,1
623,3435,-0.8,1027,83,3.1,0,0.4,1,10,1
624,3491,-0.8,1027,83,3.1,0,0.43,1,10,1
625,3580,-0.8,1027,83,3.1,0,0.46,1,10,1
626,3590,-0.8,1027,83,3.1,0,0.49,1,10,1
627,3508,0.2,1026,77,3.0,0,0.51,1,11,1
628,3359,0.2,1026,77,3.0,0,0.54,1,11,1
629,3556,0.2,1026,77,3.0,0,0.57,1,11,1
630,3470,0.2,1026,77,3.0,0,0.6,1,11,1
631,3296,1.2,1026,73,2.8,0,0.63,1,12,1
632,2935,1.2,1026,73,2.8,0,0.66,1,12,1
633,2603,1.2,1026,73,2.8,0,0.69,1,12,1
634,2163,1.2,1026,73,2.8,0,0.71,1,12,1
635,1736,1.5,1025,70,2.6,0,0.74,1,13,1
636,1300,1.5,1025,70,2.6,0,0.77,1,13,1
637,851,1.5,1025,70,2.6,0,0.8,1,13,1
638,750,1.5,1025,70,2.6,0,0.83,1,13,1
639,849,1.4,1025,70,2.3,0,0.86,1,14,1
640,824,1.4,1025,70,2.3,0,0.89,1,14,1
641,689,1.4,1025,70,2.3,0,0.91,1,14,1
642,321,1.4,1025,70,2.3,0,0.94,1,14,1
643,87,0.5,1025,75,2.6,0,0.97,1,15,1
644,41,0.5,1025,75,2.6,0,1.0,1,15,1
645,50,-5.6,1023,94,2.9,0,0.06,1,7,1
646,117,-5.6,1023,94,2.9,0,0.09,1,7,1
647,235,-5.6,1023,94,2.9,0,0.11,1,7,1
648,723,-5.6,1023,94,2.9,0,0.14,1,7,1
649,1489,-5.1,1023,91,3.2,0,0.17,1,8,1
650,1836,-5.1,1023,91,3.2,0,0.2,1,8,1
651,2104,-5.1,1023,91,3.2,0,0.23,1,8,1
652,2383,-5.1,1023,91,3.2,0,0.26,1,8,1
653,2657,-2.9,1023,85,2.9,2,0.29,1,9,1
654,2864,-2.9,1023,85,2.9,2,0.31,1,9,1
655,3095,-2.9,1023,85,2.9,2,0.34,1,9,1
656,3205,-2.9,1023,85,2.9,2,0.37,1,9,1
657,3290,-1.8,1023,80,3.1,1,0.4,1,10,1
658,3355,-1.8,1023,80,3.1,1,0.43,1,10,1
659,3282,-1.8,1023,80,3.1,1,0.46,1,10,1
660,3443,-1.8,1023,80,3.1,1,0.49,1,10,1
661,3441,-0.8,1022,75,3.2,0,0.51,1,11,1
662,3435,-0.8,1022,75,3.2,0,0.54,1,11,1
663,3345,-0.8,1022,75,3.2,0,0.57,1,11,1
664,3233,-0.8,1022,75,3.2,0,0.6,1,11,1
665,3124,-0.5,1022,71,3.4,1,0.63,1,12,1
666,2806,-0.5,1022,71,3.4,1,0.66,1,12,1
667,2547,-0.5,1022,71,3.4,1,0.69,1,12,1
668,2157,-0.5,1022,71,3.4,1,0.71,1,12,1
669,1718,0.6,1021,69,3.5,4,0.74,1,13,1
670,1266,0.6,1021,69,3.5,4,0.77,1,13,1
671,903,0.6,1021,69,3.5,4,0.8,1,13,1
672,783,0.6,1021,69,3.5,4,0.83,1,13,1
673,777,0.4,1021,70,3.2,2,0.86,1,14,1
674,689,0.4,1021,70,3.2,2,0.89,1,14,1
675,501,0.4,1021,70,3.2,2,0.91,1,14,1
676,226,0.4,1021,70,3.2,2,0.94,1,14,1
677,95,-0.5,1021,74,3.2,4,0.97,1,15,1
678,36,-0.5,1021,74,3.2,4,1.0,1,15,1
679,20,-5.6,1021,81,3.5,10,0.03,1,6,1
680,67,-5.2,1021,81,3.7,32,0.06,2,7,1
681,147,-5.2,1021,81,3.7,32,0.09,2,7,1
682,284,-5.2,1021,81,3.7,32,0.11,2,7,1
683,728,-5.2,1021,81,3.7,32,0.14,2,7,1
684,1281,-4.6,1022,80,4.0,70,0.17,3,8,1
685,1557,-4.6,1022,80,4.0,70,0.2,3,8,1
686,1748,-4.6,1022,80,4.0,70,0.23,3,8,1
687,2072,-4.6,1022,80,4.0,70,0.26,3,8,1
688,2305,-3.3,1022,79,4.1,76,0.29,3,9,1
689,2471,-3.3,1022,79,4.1,76,0.31,3,9,1
690,2799,-3.3,1022,79,4.1,76,0.34,3,9,1
691,3050,-3.3,1022,79,4.1,76,0.37,3,9,1
692,3024,-2.0,1022,79,3.6,60,0.4,3,10,1
693,2276,-2.0,1022,79,3.6,60,0.43,3,10,1
694,3066,-2.0,1022,79,3.6,60,0.46,3,10,1
695,3064,-2.0,1022,79,3.6,60,0.49,3,10,1
696,3264,-0.3,1021,76,3.8,30,0.51,2,11,1
697,3399,-0.3,1021,76,3.8,30,0.54,2,11,1
698,3286,-0.3,1021,76,3.8,30,0.57,2,11,1
699,3276,-0.3,1021,76,3.8,30,0.6,2,11,1
700,3205,0.8,1021,72,3.8,7,0.63,1,12,1
701,2740,0.8,1021,72,3.8,7,0.66,1,12,1
702,2421,0.8,1021,72,3.8,7,0.69,1,12,1
703,2061,0.8,1021,72,3.8,7,0.71,1,12,1
704,1694,1.9,1020,70,3.3,5,0.74,1,13,1
705,1240,1.9,1020,70,3.3,5,0.77,1,13,1
706,907,1.9,1020,70,3.3,5,0.8,1,13,1
707,819,1.9,1020,70,3.3,5,0.83,1,13,1
708,803,1.8,1020,72,3.5,26,0.86,2,14,1
709,580,1.8,1020,72,3.5,26,0.89,2,14,1
710,406,1.8,1020,72,3.5,26,0.91,2,14,1
711,170,1.8,1020,72,3.5,26,0.94,2,14,1
712,91,1.7,1020,76,3.6,53,0.97,3,15,1
713,34,1.7,1020,76,3.6,53,1.0,3,15,1
714,21,-1.2,1019,92,2.6,98,0.06,4,7,1
715,23,-1.2,1019,92,2.6,98,0.08,4,7,1
716,50,-1.2,1019,92,2.6,98,0.11,4,7,1
717,73,-1.2,1019,92,2.6,98,0.14,4,7,1
718,106,-0.9,1020,90,3.0,100,0.17,4,8,1
719,193,-0.9,1020,90,3.0,100,0.19,4,8,1
720,274,-0.9,1020,90,3.0,100,0.22,4,8,1
721,481,-0.9,1020,90,3.0,100,0.25,4,8,1
722,382,0.0,1019,87,3.1,100,0.28,4,9,1
723,281,0.0,1019,87,3.1,100,0.31,4,9,1
724,330,0.0,1019,87,3.1,100,0.33,4,9,1
725,411,0.0,1019,87,3.1,100,0.36,4,9,1
726,360,0.6,1018,84,3.0,100,0.39,4,10,1
727,217,0.6,1018,84,3.0,100,0.42,4,10,1
728,261,0.6,1018,84,3.0,100,0.44,4,10,1
729,476,0.6,1018,84,3.0,100,0.47,4,10,1
730,657,0.9,1017,81,3.1,100,0.5,4,11,1
731,750,0.9,1017,81,3.1,100,0.53,4,11,1
732,813,0.9,1017,81,3.1,100,0.56,4,11,1
733,759,0.9,1017,81,3.1,100,0.58,4,11,1
734,637,1.5,1017,80,3.4,100,0.61,4,12,1
735,537,1.5,1017,80,3.4,100,0.64,4,12,1
736,481,1.5,1017,80,3.4,100,0.67,4,12,1
737,319,1.5,1017,80,3.4,100,0.69,4,12,1
738,281,1.6,1016,80,3.7,100,0.72,5,13,1
739,308,1.6,1016,80,3.7,100,0.75,5,13,1
740,200,1.6,1016,80,3.7,100,0.78,5,13,1
741,271,1.6,1016,80,3.7,100,0.81,5,13,1
742,237,1.8,1016,82,4.4,100,0.83,5,14,1
743,126,1.8,1016,82,4.4,100,0.86,5,14,1
744,31,1.8,1016,82,4.4,100,0.89,5,14,1
745,23,1.8,1016,82,4.4,100,0.92,5,14,1
746,11,1.7,1015,84,4.7,100,0.94,5,15,1
747,5,1.7,1015,84,4.7,100,0.97,5,15,1
748,37,-0.8,1016,93,3.6,100,0.14,5,7,1
749,80,-0.4,1017,93,3.5,96,0.17,5,8,1
750,161,-0.4,1017,93,3.5,96,0.19,5,8,1
751,180,-0.4,1017,93,3.5,96,0.22,5,8,1
752,136,-0.4,1017,93,3.5,96,0.25,5,8,1
753,166,-0.8,1017,92,3.6,89,0.28,5,9,1
754,257,-0.8,1017,92,3.6,89,0.31,5,9,1
755,218,-0.8,1017,92,3.6,89,0.33,5,9,1
756,368,-0.8,1017,92,3.6,89,0.36,5,9,1
757,411,-0.2,1017,90,2.8,97,0.39,4,10,1
758,375,-0.2,1017,90,2.8,97,0.42,4,10,1
759,364,-0.2,1017,90,2.8,97,0.44,4,10,1
760,412,-0.2,1017,90,2.8,97,0.47,4,10,1
761,1147,-0.0,1018,90,2.8,96,0.5,4,11,1
762,1148,-0.0,1018,90,2.8,96,0.53,4,11,1
763,1271,-0.0,1018,90,2.8,96,0.56,4,11,1
764,781,-0.0,1018,90,2.8,96,0.58,4,11,1
765,534,0.1,1018,89,3.0,91,0.61,4,12,1
766,493,0.1,1018,89,3.0,91,0.64,4,12,1
767,516,0.1,1018,89,3.0,91,0.67,4,12,1
768,359,0.1,1018,89,3.0,91,0.69,4,12,1
769,358,0.8,1018,88,2.7,80,0.72,3,13,1
770,424,0.8,1018,88,2.7,80,0.75,3,13,1
771,318,0.8,1018,88,2.7,80,0.78,3,13,1
772,284,0.8,1018,88,2.7,80,0.81,3,13,1
773,290,0.7,1019,86,2.2,82,0.83,3,14,1
774,162,0.7,1019,86,2.2,82,0.86,3,14,1
775,92,0.7,1019,86,2.2,82,0.89,3,14,1
776,40,0.7,1019,86,2.2,82,0.92,3,14,1
777,6,0.6,1019,87,1.6,77,0.94,3,15,1
778,30,-2.3,1023,92,2.4,0,0.03,1,6,2
779,77,-3.4,1023,92,2.6,1,0.06,1,7,2
780,167,-3.4,1023,92,2.6,1,0.08,1,7,2
781,312,-3.4,1023,92,2.6,1,0.11,1,7,2
782,611,-3.4,1023,92,2.6,1,0.14,1,7,2
783,905,-3.2,1023,91,2.9,2,0.17,1,8,2
784,1138,-3.2,1023,91,2.9,2,0.19,1,8,2
785,1380,-3.2,1023,91,2.9,2,0.22,1,8,2
786,1629,-3.2,1023,91,2.9,2,0.25,1,8,2
787,1969,-2.2,1024,88,2.8,1,0.28,1,9,2
788,2228,-2.2,1024,88,2.8,1,0.31,1,9,2
789,2465,-2.2,1024,88,2.8,1,0.33,1,9,2
790,2648,-2.2,1024,88,2.8,1,0.36,1,9,2
791,2809,-0.7,1023,84,3.4,33,0.39,2,10,2
792,2934,-0.7,1023,84,3.4,33,0.42,2,10,2
793,3094,-0.7,1023,84,3.4,33,0.44,2,10,2
794,3150,-0.7,1023,84,3.4,33,0.47,2,10,2
795,3123,0.3,1023,80,3.3,75,0.5,3,11,2
796,3057,0.3,1023,80,3.3,75,0.53,3,11,2
797,2900,0.3,1023,80,3.3,75,0.56,3,11,2
798,2800,0.3,1023,80,3.3,75,0.58,3,11,2
799,2676,1.1,1023,80,3.2,81,0.61,3,12,2
800,2355,1.1,1023,80,3.2,81,0.64,3,12,2
801,2197,1.1,1023,80,3.2,81,0.67,3,12,2
802,1880,1.1,1023,80,3.2,81,0.69,3,12,2
803,1586,1.4,1023,80,3.3,76,0.72,3,13,2
804,1238,1.4,1023,80,3.3,76,0.75,3,13,2
805,962,1.4,1023,80,3.3,76,0.78,3,13,2
806,793,1.4,1023,80,3.3,76,0.81,3,13,2
807,758,1.0,1022,79,3.4,97,0.83,4,14,2
808,656,1.0,1022,79,3.4,97,0.86,4,14,2
809,495,1.0,1022,79,3.4,97,0.89,4,14,2
810,268,1.0,1022,79,3.4,97,0.92,4,14,2
811,141,0.2,1022,83,2.3,54,0.94,3,15,2
812,61,0.2,1022,83,2.3,54,0.97,3,15,2
813,15,0.2,1022,83,2.3,54,1.0,3,15,2
814,15,-2.2,1017,97,3.4,23,0.06,2,7,2
815,51,-2.2,1017,97,3.4,23,0.08,2,7,2
816,102,-2.2,1017,97,3.4,23,0.11,2,7,2
817,138,-2.2,1017,97,3.4,23,0.14,2,7,2
818,173,-1.7,1017,96,4.0,18,0.17,2,8,2
819,181,-1.7,1017,96,4.0,18,0.19,2,8,2
820,238,-1.7,1017,96,4.0,18,0.22,2,8,2
821,270,-1.7,1017,96,4.0,18,0.25,2,8,2
822,311,-1.6,1017,92,4.6,39,0.28,2,9,2
823,295,-1.6,1017,92,4.6,39,0.31,2,9,2
824,301,-1.6,1017,92,4.6,39,0.33,2,9,2
825,294,-1.6,1017,92,4.6,39,0.36,2,9,2
826,300,-1.4,1017,88,4.2,84,0.39,3,10,2
827,369,-1.4,1017,88,4.2,84,0.42,3,10,2
828,394,-1.4,1017,88,4.2,84,0.44,3,10,2
829,405,-1.4,1017,88,4.2,84,0.47,3,10,2
830,379,-1.4,1016,85,4.0,98,0.5,4,11,2
831,466,-1.4,1016,85,4.0,98,0.53,4,11,2
832,501,-1.4,1016,85,4.0,98,0.56,4,11,2
833,565,-1.4,1016,85,4.0,98,0.58,4,11,2
834,526,-1.2,1015,82,4.1,72,0.61,3,12,2
835,517,-1.2,1015,82,4.1,72,0.64,3,12,2
836,457,-1.2,1015,82,4.1,72,0.67,3,12,2
837,406,-1.2,1015,82,4.1,72,0.69,3,12,2
838,412,-0.9,1015,81,4.2,48,0.72,2,13,2
839,426,-0.9,1015,81,4.2,48,0.75,2,13,2
840,349,-0.9,1015,81,4.2,48,0.78,2,13,2
841,296,-0.9,1015,81,4.2,48,0.81,2,13,2
842,257,-0.7,1015,82,4.1,55,0.83,3,14,2
843,209,-0.7,1015,82,4.1,55,0.86,3,14,2
844,146,-0.7,1015,82,4.1,55,0.89,3,14,2
845,104,-0.7,1015,82,4.1,55,0.92,3,14,2
846,58,-0.8,1014,86,3.2,38,0.94,2,15,2
847,28,-0.8,1014,86,3.2,38,0.97,2,15,2
848,3,-0.8,1014,86,3.2,38,1.0,2,15,2
849,30,-1.3,1010,93,4.2,99,0.06,4,7,2
850,51,-1.3,1010,93,4.2,99,0.08,4,7,2
851,78,-1.3,1010,93,4.2,99,0.11,4,7,2
852,96,-1.3,1010,93,4.2,99,0.14,4,7,2
853,127,-1.2,1010,94,4.3,97,0.17,4,8,2
854,175,-1.2,1010,94,4.3,97,0.19,4,8,2
855,192,-1.2,1010,94,4.3,97,0.22,4,8,2
856,228,-1.2,1010,94,4.3,97,0.25,4,8,2
857,278,-0.6,1010,93,4.2,96,0.28,4,9,2
858,333,-0.6,1010,93,4.2,96,0.31,4,9,2
859,406,-0.6,1010,93,4.2,96,0.33,4,9,2
860,520,-0.6,1010,93,4.2,96,0.36,4,9,2
861,529,-0.3,1010,90,4.1,99,0.39,4,10,2
862,443,-0.3,1010,90,4.1,99,0.42,4,10,2
863,578,-0.3,1010,90,4.1,99,0.44,4,10,2
864,515,-0.3,1010,90,4.1,99,0.47,4,10,2
865,522,0.3,1010,89,4.6,100,0.5,4,11,2
866,510,0.3,1010,89,4.6,100,0.53,4,11,2
867,516,0.3,1010,89,4.6,100,0.56,4,11,2
868,544,0.3,1010,89,4.6,100,0.58,4,11,2
869,507,0.5,1010,89,4.9,99,0.61,4,12,2
870,384,0.5,1010,89,4.9,99,0.64,4,12,2
871,150,0.5,1010,89,4.9,99,0.67,4,12,2
872,223,0.5,1010,89,4.9,99,0.69,4,12,2
873,270,0.6,1009,89,5.0,99,0.72,4,13,2
874,239,0.6,1009,89,5.0,99,0.75,4,13,2
875,252,0.6,1009,89,5.0,99,0.78,4,13,2
876,331,0.6,1009,89,5.0,99,0.81,4,13,2
877,175,0.5,1009,88,4.7,88,0.83,4,14,2
878,94,0.5,1009,88,4.7,88,0.86,4,14,2
879,84,0.5,1009,88,4.7,88,0.89,4,14,2
880,62,0.5,1009,88,4.7,88,0.92,4,14,2
881,49,0.5,1009,89,4.4,83,0.94,3,15,2
882,9,0.5,1009,89,4.4,83,0.97,3,15,2
883,2,0.5,1009,89,4.4,83,1.0,3,15,2
884,35,0.1,1007,98,4.5,100,0.08,5,7,2
885,61,0.1,1007,98,4.5,100,0.11,5,7,2
886,58,0.1,1007,98,4.5,100,0.14,5,7,2
887,71,0.0,1007,98,4.4,99,0.17,4,8,2
888,87,0.0,1007,98,4.4,99,0.19,4,8,2
889,122,0.0,1007,98,4.4,99,0.22,4,8,2
890,102,0.0,1007,98,4.4,99,0.25,4,8,2
891,118,0.1,1007,98,4.6,100,0.28,4,9,2
892,166,0.1,1007,98,4.6,100,0.31,4,9,2
893,200,0.1,1007,98,4.6,100,0.33,4,9,2
894,286,0.1,1007,98,4.6,100,0.36,4,9,2
895,325,0.6,1007,98,4.3,100,0.39,4,10,2
896,421,0.6,1007,98,4.3,100,0.42,4,10,2
897,447,0.6,1007,98,4.3,100,0.44,4,10,2
898,397,0.6,1007,98,4.3,100,0.47,4,10,2
899,385,0.6,1007,97,4.1,100,0.5,4,11,2
900,514,0.6,1007,97,4.1,100,0.53,4,11,2
901,474,0.6,1007,97,4.1,100,0.56,4,11,2
902,413,0.6,1007,97,4.1,100,0.58,4,11,2
903,150,0.8,1006,97,3.9,100,0.61,4,12,2
904,336,0.8,1006,97,3.9,100,0.64,4,12,2
905,277,0.8,1006,97,3.9,100,0.67,4,12,2
906,299,0.8,1006,97,3.9,100,0.69,4,12,2
907,117,0.8,1006,97,3.9,100,0.72,4,13,2
908,111,0.8,1006,97,3.9,100,0.75,4,13,2
909,208,0.8,1006,97,3.9,100,0.78,4,13,2
910,190,0.8,1006,97,3.9,100,0.81,4,13,2
911,162,0.8,1006,97,3.8,100,0.83,4,14,2
912,81,0.8,1006,97,3.8,100,0.86,4,14,2
913,56,0.8,1006,97,3.8,100,0.89,4,14,2
914,31,0.8,1006,97,3.8,100,0.92,4,14,2
915,15,0.7,1006,97,3.5,100,0.94,4,15,2
916,18,0.7,1006,97,3.5,100,0.97,4,15,2
917,8,0.7,1006,97,3.5,100,1.0,4,15,2
918,41,-0.5,1006,96,3.3,100,0.11,4,7,2
919,70,-0.5,1006,96,3.3,100,0.14,4,7,2
920,77,-0.5,1006,96,3.3,100,0.16,4,7,2
921,124,-0.5,1006,96,4.0,100,0.19,4,8,2
922,163,-0.5,1006,96,4.0,100,0.22,4,8,2
923,202,-0.5,1006,96,4.0,100,0.24,4,8,2
924,254,-0.5,1006,96,4.0,100,0.27,4,8,2
925,212,-0.4,1006,94,4.2,100,0.3,4,9,2
926,193,-0.4,1006,94,4.2,100,0.32,4,9,2
927,215,-0.4,1006,94,4.2,100,0.35,4,9,2
928,227,-0.4,1006,94,4.2,100,0.38,4,9,2
929,196,-0.5,1006,95,3.6,100,0.41,4,10,2
930,182,-0.5,1006,95,3.6,100,0.43,4,10,2
931,202,-0.5,1006,95,3.6,100,0.46,4,10,2
932,188,-0.5,1006,95,3.6,100,0.49,4,10,2
933,188,-0.4,1006,94,3.7,100,0.51,4,11,2
934,219,-0.4,1006,94,3.7,100,0.54,4,11,2
935,167,-0.4,1006,94,3.7,100,0.57,4,11,2
936,158,-0.4,1006,94,3.7,100,0.59,4,11,2
937,249,-0.4,1006,93,3.8,100,0.62,4,12,2
938,234,-0.4,1006,93,3.8,100,0.65,4,12,2
939,198,-0.4,1006,93,3.8,100,0.68,4,12,2
940,161,-0.4,1006,93,3.8,100,0.7,4,12,2
941,184,-0.3,1007,93,3.6,100,0.73,4,13,2
